Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,REB,AST,TOV,STL,BLK,PTS,PLUS_MINUS,PLAYER_NAME,PLAYER_ID
0022300974,2024-03-16,UTA vs. MIN,L,30,5,16,1,7,7,8,3,2,4,0,0,18,-13,Keyonte George,1641718
0022300987,2024-03-18,UTA vs. MIN,L,30,6,12,2,3,1,1,3,8,6,1,0,15,-5,Keyonte George,1641718
0022301000,2024-03-20,UTA @ OKC,L,28,3,14,0,7,3,3,7,2,2,0,0,9,-23,Keyonte George,1641718
0022301008,2024-03-21,UTA @ DAL,L,33,6,16,1,6,5,5,2,5,6,1,0,18,-9,Keyonte George,1641718
0022301024,2024-03-23,UTA @ HOU,L,31,4,13,2,9,5,6,4,5,2,0,0,15,-30,Keyonte George,1641718
0022301041,2024-03-25,UTA vs. DAL,L,35,2,11,0,6,2,2,5,6,3,2,0,6,-1,Keyonte George,1641718
0022301058,2024-03-27,UTA vs. SAS,L,40,5,12,2,6,2,2,1,8,5,0,0,14,-5,Keyonte George,1641718
0022301072,2024-03-29,UTA vs. HOU,L,29,3,12,0,4,0,0,1,6,6,0,0,6,-12,Keyonte George,1641718
0022301086,2024-03-31,UTA @ SAC,L,37,4,14,3,10,7,7,2,2,2,1,0,18,-14,Keyonte George,1641718
0022301100,2024-04-02,UTA vs. CLE,L,36,2,11,1,5,4,4,4,3,4,0,0,9,-19,Keyonte George,1641718
0022301126,2024-04-05,UTA @ LAC,L,19,2,9,0,4,2,2,2,5,5,0,0,6,-13,Keyonte George,1641718
0022301142,2024-04-07,UTA @ GSW,L,34,8,16,4,11,5,5,2,1,1,0,0,25,-1,Keyonte George,1641718
0022301154,2024-04-09,UTA vs. DEN,L,30,4,11,2,9,0,0,3,5,5,0,0,10,-15,Keyonte George,1641718
0022301168,2024-04-11,UTA vs. HOU,W,33,7,14,2,6,4,5,4,5,5,2,0,20,-2,Keyonte George,1641718
0022301184,2024-04-12,UTA @ LAC,W,28,5,15,2,7,2,3,1,2,5,0,0,14,-4,Keyonte George,1641718
0022301198,2024-04-14,UTA @ GSW,L,20,8,11,5,6,0,1,1,4,1,0,0,21,13,Keyonte George,1641718
0022300075,2023-10-26,MIL vs. PHI,W,16,2,5,1,3,1,2,3,4,2,2,0,6,14,Khris Middleton,203114
0022300107,2023-10-30,MIL vs. MIA,W,17,1,4,0,2,3,4,2,5,1,1,0,5,14,Khris Middleton,203114
0022300116,2023-11-01,MIL @ TOR,L,17,4,10,1,4,2,2,3,0,4,1,0,11,-13,Khris Middleton,203114
0022300002,2023-11-03,MIL vs. NYK,W,21,5,10,2,3,0,0,9,4,0,0,0,12,-2,Khris Middleton,203114
0022300149,2023-11-06,MIL @ BKN,W,21,6,10,1,4,2,2,3,4,0,0,0,15,9,Khris Middleton,203114
0022300171,2023-11-09,MIL @ IND,L,20,7,13,2,6,3,4,2,4,2,0,0,19,-5,Khris Middleton,203114
0022300173,2023-11-11,MIL @ ORL,L,20,4,8,2,4,0,0,0,7,1,0,1,10,-3,Khris Middleton,203114
0022300190,2023-11-13,MIL vs. CHI,W,19,6,10,1,5,0,0,6,2,2,1,0,13,0,Khris Middleton,203114
0022300195,2023-11-15,MIL @ TOR,W,20,5,9,1,2,0,0,5,4,4,2,0,11,12,Khris Middleton,203114
0022300027,2023-11-17,MIL @ CHA,W,22,4,11,2,7,2,2,6,1,1,1,0,12,16,Khris Middleton,203114
0022300219,2023-11-20,MIL @ WAS,W,23,6,12,0,2,6,7,6,7,4,0,0,18,23,Khris Middleton,203114
0022300228,2023-11-22,MIL @ BOS,L,29,4,14,2,5,2,2,5,7,0,1,0,12,-6,Khris Middleton,203114
0022300049,2023-11-24,MIL vs. WAS,W,13,3,8,1,3,0,0,1,5,1,0,0,7,5,Khris Middleton,203114
0022300056,2023-11-28,MIL @ MIA,W,23,7,13,1,3,2,2,8,2,0,0,0,17,20,Khris Middleton,203114
0022300269,2023-11-30,MIL @ CHI,L,27,3,10,1,4,2,5,3,3,3,2,0,9,-8,Khris Middleton,203114
0022300286,2023-12-02,MIL vs. ATL,W,25,5,9,2,4,0,0,5,3,1,1,0,12,-8,Khris Middleton,203114
0022301201,2023-12-05,MIL vs. NYK,W,26,6,12,2,3,0,0,4,7,2,1,0,14,11,Khris Middleton,203114
0022301229,2023-12-07,MIL vs. IND,L,30,7,13,4,5,2,2,7,4,4,2,0,20,-3,Khris Middleton,203114
0022300300,2023-12-11,MIL vs. CHI,W,33,5,11,0,3,3,4,13,6,4,1,0,13,0,Khris Middleton,203114
0022300315,2023-12-13,MIL vs. IND,W,29,6,11,1,3,1,1,9,7,1,1,0,14,14,Khris Middleton,203114
0022300346,2023-12-17,MIL vs. HOU,W,29,7,15,1,5,5,5,3,2,4,0,0,20,7,Khris Middleton,203114
0022300361,2023-12-19,MIL vs. SAS,W,28,7,15,3,6,0,0,3,4,1,1,0,17,12,Khris Middleton,203114
0022300378,2023-12-21,MIL vs. ORL,W,29,5,11,2,7,2,2,4,3,1,0,1,14,11,Khris Middleton,203114
0022300388,2023-12-23,MIL @ NYK,W,33,9,16,2,4,0,0,5,5,3,0,0,20,17,Khris Middleton,203114
0022300401,2023-12-25,MIL @ NYK,L,33,10,20,4,9,0,0,2,6,2,1,0,24,9,Khris Middleton,203114
0022300417,2023-12-27,MIL @ BKN,W,32,11,18,3,7,2,2,3,10,3,0,2,27,5,Khris Middleton,203114
0022300433,2023-12-29,MIL @ CLE,W,33,4,10,1,3,4,4,3,11,4,3,0,13,7,Khris Middleton,203114
0022300454,2024-01-01,MIL vs. IND,L,32,9,13,2,5,1,2,3,6,4,1,0,21,5,Khris Middleton,203114
0022300466,2024-01-03,MIL @ IND,L,32,7,13,4,7,1,1,6,7,4,0,2,19,-15,Khris Middleton,203114
0022300477,2024-01-04,MIL @ SAS,W,15,5,8,2,3,0,0,3,5,1,1,0,12,7,Khris Middleton,203114
0022300496,2024-01-06,MIL @ HOU,L,33,3,9,0,5,4,6,3,5,3,1,0,10,7,Khris Middleton,203114
0022300510,2024-01-08,MIL vs. UTA,L,34,7,16,3,6,6,6,3,8,3,2,1,23,-8,Khris Middleton,203114
0022300528,2024-01-11,MIL vs. BOS,W,20,2,9,1,5,0,0,2,7,0,1,0,5,25,Khris Middleton,203114
0022300545,2024-01-13,MIL vs. GSW,W,33,10,13,3,5,1,2,3,10,3,1,1,24,-2,Khris Middleton,203114
0022300572,2024-01-17,MIL @ CLE,L,20,1,10,0,3,0,0,2,2,3,0,1,2,-40,Khris Middleton,203114
0022300592,2024-01-20,MIL @ DET,W,33,5,12,3,7,4,6,5,4,1,1,2,17,7,Khris Middleton,203114
0022300606,2024-01-22,MIL @ DET,W,31,9,14,2,5,6,6,2,2,1,2,0,26,9,Khris Middleton,203114
0022300624,2024-01-24,MIL vs. CLE,W,32,8,15,1,4,7,8,5,5,0,2,0,24,16,Khris Middleton,203114
0022300639,2024-01-26,MIL vs. CLE,L,36,5,16,2,6,2,2,8,8,3,2,0,14,-19,Khris Middleton,203114
0022300667,2024-01-29,MIL @ DEN,L,30,6,10,2,6,0,0,8,3,4,0,1,14,2,Khris Middleton,203114
0022300683,2024-01-31,MIL @ POR,L,34,9,13,3,5,0,0,2,8,1,0,1,21,7,Khris Middleton,203114
0022300702,2024-02-03,MIL @ DAL,W,38,5,15,1,4,2,2,3,8,2,1,0,13,24,Khris Middleton,203114
0022300725,2024-02-06,MIL @ PHX,L,8,2,3,1,1,1,2,3,1,1,1,0,6,-1,Khris Middleton,203114
0022300976,2024-03-17,MIL vs. PHX,W,25,8,15,2,4,4,4,3,7,2,1,0,22,-11,Khris Middleton,203114
0022300998,2024-03-20,MIL @ BOS,L,33,8,11,2,3,4,5,6,6,4,1,1,22,-9,Khris Middleton,203114
0022301030,2024-03-24,MIL vs. OKC,W,27,5,11,1,5,0,0,10,10,5,0,1,11,10,Khris Middleton,203114
0022301045,2024-03-26,MIL vs. LAL,L,39,4,15,2,7,2,2,6,7,1,1,0,12,-2,Khris Middleton,203114
0022301061,2024-03-28,MIL @ NOP,L,33,3,12,1,7,0,0,8,6,4,1,0,7,0,Khris Middleton,203114
0022301076,2024-03-30,MIL @ ATL,W,36,9,10,3,3,0,0,6,6,1,1,0,21,0,Khris Middleton,203114
0022301095,2024-04-02,MIL @ WAS,L,31,9,19,3,8,3,4,9,6,4,2,0,24,-14,Khris Middleton,203114
0022301122,2024-04-05,MIL vs. TOR,L,34,9,16,2,6,1,2,5,6,2,3,0,21,-11,Khris Middleton,203114
0022301139,2024-04-07,MIL vs. NYK,L,13,2,4,1,1,0,0,4,2,2,0,0,5,4,Khris Middleton,203114
0022301148,2024-04-09,MIL vs. BOS,W,33,5,8,2,4,0,0,6,9,7,1,0,12,12,Khris Middleton,203114
0022301179,2024-04-12,MIL @ OKC,L,23,7,10,2,2,2,2,7,6,2,1,0,18,-11,Khris Middleton,203114
0022301191,2024-04-14,MIL @ ORL,L,32,6,15,0,4,5,6,3,5,4,1,0,17,-25,Khris Middleton,203114
0022300074,2023-10-25,LAC vs. POR,W,5,0,2,0,1,0,0,0,0,0,0,0,0,-12,Kobe Brown,1641738
0022300099,2023-10-29,LAC vs. SAS,W,5,1,2,1,2,0,0,4,1,0,1,0,3,10,Kobe Brown,1641738
0022300114,2023-10-31,LAC vs. ORL,W,19,3,4,1,2,0,0,3,1,0,0,1,7,11,Kobe Brown,1641738
0022300127,2023-11-01,LAC @ LAL,L,6,0,1,0,1,0,0,0,0,0,0,0,0,-7,Kobe Brown,1641738
0022300151,2023-11-06,LAC @ NYK,L,4,0,1,0,1,0,0,0,0,0,0,0,0,2,Kobe Brown,1641738
0022300014,2023-11-10,LAC @ DAL,L,13,3,4,1,1,0,0,1,0,1,0,0,7,10,Kobe Brown,1641738
0022300244,2023-11-25,LAC vs. DAL,W,5,0,2,0,1,0,0,3,0,0,0,0,0,-1,Kobe Brown,1641738
0022300264,2023-11-29,LAC @ SAC,W,11,1,2,1,2,0,0,2,0,0,0,0,3,-3,Kobe Brown,1641738
0022300273,2023-11-30,LAC @ GSW,L,6,0,1,0,1,0,0,1,0,0,0,0,0,-6,Kobe Brown,1641738
0022300280,2023-12-02,LAC vs. GSW,W,11,0,3,0,3,0,0,1,3,0,0,0,0,-6,Kobe Brown,1641738
0022301215,2023-12-06,LAC vs. DEN,W,17,1,4,1,3,0,0,4,1,0,0,0,3,17,Kobe Brown,1641738
0022301225,2023-12-08,LAC @ UTA,W,14,0,2,0,0,1,2,3,1,0,0,1,1,-7,Kobe Brown,1641738
0022300304,2023-12-11,LAC vs. POR,W,5,0,1,0,1,0,0,0,0,0,0,0,0,-5,Kobe Brown,1641738
0022300309,2023-12-12,LAC vs. SAC,W,24,3,5,1,3,0,0,6,0,1,0,1,7,-3,Kobe Brown,1641738
0022300325,2023-12-14,LAC vs. GSW,W,7,1,1,0,0,0,0,0,0,0,1,0,2,14,Kobe Brown,1641738
0022300343,2023-12-16,LAC vs. NYK,W,5,2,3,2,3,0,0,0,0,0,0,0,6,-2,Kobe Brown,1641738
0022300350,2023-12-18,LAC @ IND,W,6,0,2,0,1,0,0,1,1,1,0,0,0,-5,Kobe Brown,1641738
0022300379,2023-12-21,LAC @ OKC,L,10,1,3,0,2,0,0,0,0,0,0,0,2,1,Kobe Brown,1641738
0022300389,2023-12-23,LAC vs. BOS,L,25,2,2,2,2,0,0,2,4,0,1,0,6,-18,Kobe Brown,1641738
0022300414,2023-12-26,LAC vs. CHA,W,17,1,4,0,2,0,0,0,2,0,2,0,2,-5,Kobe Brown,1641738
0022300438,2023-12-29,LAC vs. MEM,W,15,3,5,1,3,0,0,4,0,0,0,0,7,1,Kobe Brown,1641738
0022300458,2024-01-01,LAC vs. MIA,W,3,0,0,0,0,0,0,0,0,1,0,0,0,-3,Kobe Brown,1641738
0022300486,2024-01-05,LAC @ NOP,W,6,0,1,0,1,0,0,0,0,0,0,0,0,-12,Kobe Brown,1641738
0022300511,2024-01-08,LAC vs. PHX,W,5,0,0,0,0,0,0,0,0,0,1,0,0,2,Kobe Brown,1641738
0022300537,2024-01-12,LAC @ MEM,W,4,0,1,0,0,0,0,0,1,0,0,0,0,-11,Kobe Brown,1641738
0022300618,2024-01-23,LAC vs. LAL,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kobe Brown,1641738
0022300646,2024-01-27,LAC @ BOS,W,10,0,2,0,2,0,0,3,1,1,0,0,0,-16,Kobe Brown,1641738
0022300658,2024-01-29,LAC @ CLE,L,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,Kobe Brown,1641738
0022300676,2024-01-31,LAC @ WAS,W,7,0,1,0,0,0,0,3,1,0,0,0,0,-11,Kobe Brown,1641738
0022300688,2024-02-02,LAC @ DET,W,3,0,1,0,0,0,0,0,0,0,0,0,0,-7,Kobe Brown,1641738
0022300731,2024-02-07,LAC vs. NOP,L,3,1,1,1,1,0,0,1,0,0,0,0,3,3,Kobe Brown,1641738
0022300770,2024-02-12,LAC vs. MIN,L,5,0,1,0,0,0,0,2,0,2,0,0,0,3,Kobe Brown,1641738
0022300865,2024-03-01,LAC vs. WAS,W,5,1,1,0,0,0,0,1,0,0,0,0,2,1,Kobe Brown,1641738
0022300917,2024-03-09,LAC vs. CHI,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kobe Brown,1641738
0022300944,2024-03-12,LAC vs. MIN,L,4,0,0,0,0,0,0,1,0,0,0,0,0,2,Kobe Brown,1641738
0022300982,2024-03-17,LAC vs. ATL,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Kobe Brown,1641738
0022301028,2024-03-24,LAC vs. PHI,L,5,2,2,0,0,0,0,1,0,0,0,0,4,3,Kobe Brown,1641738
0022301043,2024-03-25,LAC vs. IND,L,2,0,0,0,0,0,0,0,0,0,0,0,0,2,Kobe Brown,1641738
0022301101,2024-04-02,LAC @ SAC,L,2,0,0,0,0,0,0,0,0,0,0,0,0,2,Kobe Brown,1641738
0022301126,2024-04-05,LAC vs. UTA,W,7,2,2,0,0,0,0,3,0,0,0,0,4,2,Kobe Brown,1641738
0022301156,2024-04-09,LAC @ PHX,W,1,0,0,0,0,0,0,0,0,1,0,0,0,-2,Kobe Brown,1641738
0022301165,2024-04-10,LAC vs. PHX,L,28,2,5,0,3,0,0,2,2,0,1,1,4,-30,Kobe Brown,1641738
0022301184,2024-04-12,LAC vs. UTA,L,19,3,8,1,3,0,0,4,2,1,3,0,7,6,Kobe Brown,1641738
0022301199,2024-04-14,LAC vs. HOU,L,38,4,10,1,3,0,0,6,4,0,2,2,9,-10,Kobe Brown,1641738
0022300072,2023-10-25,UTA vs. SAC,L,16,3,6,0,1,2,4,1,2,4,2,0,8,-16,Kris Dunn,1627739
0022300085,2023-10-27,UTA vs. LAC,W,19,2,7,0,2,0,0,1,3,3,1,0,4,8,Kris Dunn,1627739
0022300094,2023-10-28,UTA @ PHX,L,20,2,7,0,1,0,0,2,3,1,2,0,4,4,Kris Dunn,1627739
0022300110,2023-10-30,UTA @ DEN,L,6,0,2,0,1,0,0,2,1,0,0,0,0,0,Kris Dunn,1627739
0022300125,2023-11-01,UTA vs. MEM,W,13,1,2,1,1,2,2,1,3,0,0,0,5,10,Kris Dunn,1627739
0022300130,2023-11-02,UTA vs. ORL,L,6,1,2,0,0,0,0,2,3,0,0,0,2,-1,Kris Dunn,1627739
0022300152,2023-11-06,UTA @ CHI,L,11,1,1,1,1,0,0,5,3,2,0,0,3,-3,Kris Dunn,1627739
0022300158,2023-11-08,UTA @ IND,L,12,3,5,1,1,0,0,4,2,0,0,0,7,-3,Kris Dunn,1627739
0022300023,2023-11-14,UTA vs. POR,W,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Kris Dunn,1627739
0022300035,2023-11-17,UTA vs. PHX,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kris Dunn,1627739
0022300042,2023-11-21,UTA @ LAL,L,8,2,4,1,1,0,0,0,2,2,0,0,5,1,Kris Dunn,1627739
0022300237,2023-11-22,UTA @ POR,L,5,0,1,0,0,1,2,2,1,0,0,1,1,2,Kris Dunn,1627739
0022300243,2023-11-25,UTA vs. NOP,W,19,4,7,0,0,0,0,3,2,2,2,0,8,2,Kris Dunn,1627739
0022301213,2023-12-06,UTA @ DAL,L,17,3,8,1,4,1,2,4,2,0,0,0,8,-3,Kris Dunn,1627739
0022300302,2023-12-11,UTA @ OKC,L,25,2,4,0,1,0,0,6,7,0,1,0,4,11,Kris Dunn,1627739
0022300318,2023-12-13,UTA vs. NYK,W,18,4,4,2,2,0,0,2,7,1,1,0,10,13,Kris Dunn,1627739
0022300323,2023-12-14,UTA @ POR,W,26,3,8,0,2,0,0,2,5,0,0,0,6,-17,Kris Dunn,1627739
0022300342,2023-12-16,UTA @ SAC,L,27,5,10,1,4,0,0,4,3,6,1,1,11,-13,Kris Dunn,1627739
0022300357,2023-12-18,UTA vs. BKN,W,16,2,2,0,0,0,0,3,5,0,0,0,4,6,Kris Dunn,1627739
0022300364,2023-12-20,UTA @ CLE,L,16,3,3,2,2,0,0,2,1,4,0,0,8,-10,Kris Dunn,1627739
0022300374,2023-12-21,UTA @ DET,W,33,5,11,0,2,3,4,5,10,1,2,1,13,11,Kris Dunn,1627739
0022300395,2023-12-23,UTA @ TOR,W,34,3,11,2,6,0,0,8,13,2,1,1,8,10,Kris Dunn,1627739
0022300412,2023-12-26,UTA @ SAS,W,19,0,2,0,1,2,2,7,6,1,0,0,2,5,Kris Dunn,1627739
0022300424,2023-12-28,UTA @ NOP,L,19,3,5,1,3,0,0,0,3,0,0,1,7,2,Kris Dunn,1627739
0022300439,2023-12-30,UTA vs. MIA,W,18,1,5,0,1,0,0,1,6,1,2,1,2,0,Kris Dunn,1627739
0022300457,2024-01-01,UTA vs. DAL,W,21,3,4,1,1,0,0,3,7,2,0,0,7,-1,Kris Dunn,1627739
0022300474,2024-01-03,UTA vs. DET,W,16,2,6,0,1,0,0,1,4,0,3,1,4,-3,Kris Dunn,1627739
0022300479,2024-01-05,UTA @ BOS,L,26,1,7,0,1,0,0,5,5,1,3,1,2,-9,Kris Dunn,1627739
0022300495,2024-01-06,UTA @ PHI,W,23,0,1,0,1,0,0,5,1,1,1,2,0,8,Kris Dunn,1627739
0022300510,2024-01-08,UTA @ MIL,W,24,2,2,1,1,0,0,4,13,1,1,2,5,11,Kris Dunn,1627739
0022300524,2024-01-10,UTA vs. DEN,W,26,2,2,1,1,0,0,4,3,2,4,1,5,6,Kris Dunn,1627739
0022300540,2024-01-12,UTA vs. TOR,W,17,3,4,0,1,0,0,5,5,2,1,2,6,15,Kris Dunn,1627739
0022300549,2024-01-13,UTA vs. LAL,W,17,3,4,1,2,0,0,0,3,2,1,0,7,6,Kris Dunn,1627739
0022300564,2024-01-15,UTA vs. IND,W,21,2,3,0,0,0,0,2,6,1,2,1,4,21,Kris Dunn,1627739
0022300581,2024-01-18,UTA vs. OKC,L,13,0,2,0,0,0,0,1,6,1,0,0,0,-2,Kris Dunn,1627739
0022300598,2024-01-20,UTA @ HOU,L,27,4,6,1,2,1,2,8,7,0,1,0,10,17,Kris Dunn,1627739
0022300616,2024-01-23,UTA @ NOP,L,17,4,7,2,4,0,0,3,4,1,0,0,10,2,Kris Dunn,1627739
0022300628,2024-01-25,UTA @ WAS,W,17,2,4,0,1,0,0,1,3,0,1,0,4,2,Kris Dunn,1627739
0022300647,2024-01-27,UTA @ CHA,W,17,3,4,1,1,0,0,4,6,1,1,1,7,5,Kris Dunn,1627739
0022300660,2024-01-29,UTA @ BKN,L,17,3,5,3,3,0,0,2,2,4,2,0,9,-7,Kris Dunn,1627739
0022300671,2024-01-30,UTA @ NYK,L,17,3,5,0,0,0,0,3,6,3,1,0,6,-5,Kris Dunn,1627739
0022300686,2024-02-01,UTA vs. PHI,L,16,1,4,1,1,0,0,3,4,1,0,2,3,3,Kris Dunn,1627739
0022300711,2024-02-04,UTA vs. MIL,W,22,1,5,0,3,0,0,3,6,1,0,0,2,5,Kris Dunn,1627739
0022300724,2024-02-06,UTA vs. OKC,W,27,3,8,2,5,0,0,3,5,1,4,3,8,18,Kris Dunn,1627739
0022300739,2024-02-08,UTA @ PHX,L,24,3,7,2,3,1,2,4,3,1,3,0,9,-3,Kris Dunn,1627739
0022300769,2024-02-12,UTA vs. GSW,L,19,1,6,0,3,0,0,2,3,1,3,0,2,7,Kris Dunn,1627739
0022300788,2024-02-14,UTA vs. LAL,L,17,5,6,1,2,1,1,1,3,0,1,0,12,-21,Kris Dunn,1627739
0022300576,2024-02-15,UTA vs. GSW,L,21,2,3,2,3,2,2,5,1,3,2,0,8,-13,Kris Dunn,1627739
0022300801,2024-02-22,UTA vs. CHA,L,25,4,7,0,3,0,0,3,3,0,0,0,8,-12,Kris Dunn,1627739
0022300825,2024-02-25,UTA vs. SAS,W,20,3,3,1,1,1,2,2,1,3,4,0,8,5,Kris Dunn,1627739
0022300835,2024-02-27,UTA @ ATL,L,16,1,5,0,1,0,0,2,3,2,0,0,2,-11,Kris Dunn,1627739
0022300850,2024-02-29,UTA @ ORL,L,22,3,7,1,4,0,0,1,2,1,1,0,7,-5,Kris Dunn,1627739
0022300867,2024-03-02,UTA @ MIA,L,10,0,1,0,1,0,0,1,2,0,1,0,0,1,Kris Dunn,1627739
0022300882,2024-03-04,UTA vs. WAS,W,28,2,5,0,2,0,0,5,4,3,2,1,4,9,Kris Dunn,1627739
0022300898,2024-03-06,UTA vs. CHI,L,29,5,6,1,1,0,0,2,5,1,1,0,11,-1,Kris Dunn,1627739
0022300922,2024-03-09,UTA @ DEN,L,15,0,0,0,0,0,0,1,1,0,0,0,0,-22,Kris Dunn,1627739
0022300943,2024-03-12,UTA vs. BOS,L,24,2,6,2,3,0,0,3,4,0,1,1,6,1,Kris Dunn,1627739
0022300974,2024-03-16,UTA vs. MIN,L,24,2,7,0,1,0,0,3,3,0,2,0,4,-17,Kris Dunn,1627739
0022300987,2024-03-18,UTA vs. MIN,L,27,3,9,2,6,0,0,3,5,0,0,0,8,2,Kris Dunn,1627739
0022301000,2024-03-20,UTA @ OKC,L,23,2,5,1,2,0,0,1,3,0,1,0,5,-15,Kris Dunn,1627739
0022301008,2024-03-21,UTA @ DAL,L,20,2,3,0,1,0,0,4,5,4,1,1,4,10,Kris Dunn,1627739
0022301024,2024-03-23,UTA @ HOU,L,6,1,3,0,1,0,0,1,0,0,0,0,2,-20,Kris Dunn,1627739
0022301072,2024-03-29,UTA vs. HOU,L,22,5,7,1,2,0,0,8,1,2,1,3,11,16,Kris Dunn,1627739
0022301086,2024-03-31,UTA @ SAC,L,27,2,9,0,3,1,2,5,7,1,0,0,5,-7,Kris Dunn,1627739
0022301100,2024-04-02,UTA vs. CLE,L,23,1,3,0,1,0,0,4,5,0,2,0,2,-6,Kris Dunn,1627739
0022301126,2024-04-05,UTA @ LAC,L,24,3,5,0,1,4,5,1,1,1,1,0,10,5,Kris Dunn,1627739
0022300074,2023-10-25,POR @ LAC,L,5,0,0,0,0,0,0,1,0,0,0,0,0,12,Kris Murray,1631200
0022300098,2023-10-29,POR @ PHI,L,6,0,1,0,1,0,0,0,0,0,1,0,0,-8,Kris Murray,1631200
0022300170,2023-11-08,POR @ SAC,L,9,0,1,0,0,0,0,0,0,0,0,1,0,-5,Kris Murray,1631200
0022300187,2023-11-12,POR @ LAL,L,3,0,0,0,0,0,0,0,0,0,0,0,0,4,Kris Murray,1631200
0022300023,2023-11-14,POR @ UTA,L,3,0,0,0,0,0,0,0,0,0,0,0,0,-1,Kris Murray,1631200
0022300199,2023-11-15,POR vs. CLE,L,17,2,5,1,3,0,0,2,3,0,1,0,5,7,Kris Murray,1631200
0022300036,2023-11-17,POR vs. LAL,L,5,0,2,0,2,0,0,1,0,0,1,0,0,-5,Kris Murray,1631200
0022300215,2023-11-19,POR vs. OKC,L,21,2,4,1,2,3,4,2,0,1,1,0,8,-10,Kris Murray,1631200
0022300041,2023-11-21,POR @ PHX,L,2,1,2,1,1,0,0,0,0,0,0,0,3,3,Kris Murray,1631200
0022300237,2023-11-22,POR vs. UTA,W,17,1,5,0,3,0,1,2,0,0,1,0,2,-9,Kris Murray,1631200
0022301214,2023-12-06,POR @ GSW,L,21,2,4,2,4,0,0,5,1,0,2,0,6,-1,Kris Murray,1631200
0022301226,2023-12-08,POR vs. DAL,L,18,2,6,1,3,0,0,5,0,0,1,0,5,7,Kris Murray,1631200
0022300323,2023-12-14,POR vs. UTA,L,17,2,7,2,5,0,0,5,3,0,2,1,6,24,Kris Murray,1631200
0022300399,2023-12-23,POR @ GSW,L,5,1,1,0,0,0,0,2,0,0,1,0,2,-1,Kris Murray,1631200
0022300413,2023-12-26,POR vs. SAC,W,2,0,0,0,0,0,0,0,0,0,0,0,0,-2,Kris Murray,1631200
0022300456,2024-01-01,POR @ PHX,L,19,3,5,0,2,0,0,2,1,0,1,1,6,-11,Kris Murray,1631200
0022300472,2024-01-03,POR @ DAL,L,15,1,3,0,1,0,0,1,2,1,0,0,2,0,Kris Murray,1631200
0022300487,2024-01-05,POR @ DAL,L,20,4,8,2,3,0,0,4,1,1,2,0,10,-17,Kris Murray,1631200
0022300498,2024-01-07,POR @ BKN,W,7,0,2,0,0,0,0,3,0,2,0,0,0,2,Kris Murray,1631200
0022300514,2024-01-09,POR @ NYK,L,16,3,10,0,3,3,3,3,1,1,1,0,9,6,Kris Murray,1631200
0022300529,2024-01-11,POR @ OKC,L,23,4,10,1,5,0,0,5,0,0,1,0,9,-22,Kris Murray,1631200
0022300538,2024-01-12,POR @ MIN,L,9,0,1,0,0,2,2,0,1,0,1,0,2,13,Kris Murray,1631200
0022300554,2024-01-14,POR vs. PHX,L,37,5,9,3,6,0,1,1,3,3,3,0,13,-9,Kris Murray,1631200
0022300578,2024-01-17,POR vs. BKN,W,3,0,0,0,0,0,0,0,0,1,0,0,0,-1,Kris Murray,1631200
0022300590,2024-01-19,POR vs. IND,W,14,2,2,1,1,0,0,3,0,3,0,0,5,8,Kris Murray,1631200
0022300605,2024-01-21,POR @ LAL,L,6,0,0,0,0,0,0,1,0,0,0,1,0,-1,Kris Murray,1631200
0022300641,2024-01-26,POR @ SAS,L,17,1,9,0,6,0,1,2,0,0,1,0,2,-22,Kris Murray,1631200
0022300668,2024-01-29,POR vs. PHI,W,8,0,0,0,0,0,0,1,0,0,0,1,0,2,Kris Murray,1631200
0022300697,2024-02-02,POR @ DEN,L,14,0,1,0,0,0,0,2,0,1,1,0,0,8,Kris Murray,1631200
0022300712,2024-02-04,POR @ DEN,L,20,4,7,0,2,0,0,2,2,2,1,1,8,-15,Kris Murray,1631200
0022300741,2024-02-08,POR vs. DET,L,28,5,6,2,2,0,0,3,3,1,1,1,12,-5,Kris Murray,1631200
0022300758,2024-02-10,POR vs. NOP,L,22,1,2,1,1,0,0,4,2,0,1,0,3,8,Kris Murray,1631200
0022300775,2024-02-13,POR vs. MIN,L,4,0,0,0,0,0,0,1,0,0,0,0,0,7,Kris Murray,1631200
0022300791,2024-02-15,POR vs. MIN,L,12,2,5,1,3,1,4,4,0,2,0,0,6,-14,Kris Murray,1631200
0022300812,2024-02-23,POR vs. DEN,L,35,4,10,0,4,1,2,8,2,0,1,0,9,-7,Kris Murray,1631200
0022300826,2024-02-25,POR vs. CHA,L,33,2,9,0,4,2,4,9,4,2,2,0,6,-7,Kris Murray,1631200
0022300842,2024-02-27,POR vs. MIA,L,30,0,6,0,5,0,0,3,2,3,2,0,0,1,Kris Murray,1631200
0022300861,2024-03-01,POR @ MEM,W,24,5,8,2,3,2,2,2,2,0,3,0,14,8,Kris Murray,1631200
